text,intent_name,word_count,text_clean,is_high_risk
How are your exchange rates calculated?,exchange_rate,6,how are your exchange rates calculated,0
How is an exchange rate calculated?,exchange_rate,6,how is an exchange rate calculated,0
"When exchanging, how much are the rates?",exchange_rate,7,when exchanging how much are the rates,0
What is the exchange rate for EUR?,exchange_rate,7,what is the exchange rate for eur,0
How can I find your exchange rates?,exchange_rate,7,how can i find your exchange rates,0
Could you please tell me your exchange rates?,exchange_rate,8,could you please tell me your exchange rates,0
Is there an exchange rate?,exchange_rate,5,is there an exchange rate,0
How does the exchange rate work?,exchange_rate,6,how does the exchange rate work,0
What is the present state of the exchange rate?,exchange_rate,9,what is the present state of the exchange rate,0
How are foreign exchange rates determined?,exchange_rate,6,how are foreign exchange rates determined,0
How's the exchange rate looking right now?,exchange_rate,7,hows the exchange rate looking right now,0
Please explain the exchange rates.,exchange_rate,5,please explain the exchange rates,0
What is the foreign exchange rate you will apply?,exchange_rate,9,what is the foreign exchange rate you will apply,0
explain the interbank exchange rate,exchange_rate,5,explain the interbank exchange rate,0
What will my exchange rate be?,exchange_rate,6,what will my exchange rate be,0
how do you get exchange rates,exchange_rate,6,how do you get exchange rates,0
What exchange rates do you use?,exchange_rate,6,what exchange rates do you use,0
How will I know what the exchange rate is?,exchange_rate,9,how will i know what the exchange rate is,0
What factors effect the exchange rate?,exchange_rate,6,what factors effect the exchange rate,0
Where does the exchange rate stand right now?,exchange_rate,8,where does the exchange rate stand right now,0
I'd like to know what the foreign exchange rate will be.,exchange_rate,11,id like to know what the foreign exchange rate will be,0
Does the exchange rate change?,exchange_rate,5,does the exchange rate change,0
How do your exchange rates factor in?,exchange_rate,7,how do your exchange rates factor in,0
Will I know which exchange rate I will get?,exchange_rate,9,will i know which exchange rate i will get,0
How do I know what the exchange rate will be when I make an exchange.,exchange_rate,15,how do i know what the exchange rate will be when i make an exchange,0
Is the exchange rate the same on weekends as the weekdays?,exchange_rate,11,is the exchange rate the same on weekends as the weekdays,0
How do you do exchanges?,exchange_rate,5,how do you do exchanges,0
On what do you base your exchange rates?,exchange_rate,8,on what do you base your exchange rates,0
How do you come up with your exchange rate,exchange_rate,9,how do you come up with your exchange rate,0
What factors determine your exchange rate?,exchange_rate,6,what factors determine your exchange rate,0
How are the exchange rates determined?,exchange_rate,6,how are the exchange rates determined,0
I would like to know what your exchange rates are.,exchange_rate,10,i would like to know what your exchange rates are,0
Is the exchange rate current?,exchange_rate,5,is the exchange rate current,0
What are the exchange rates?,exchange_rate,5,what are the exchange rates,0
How much are the rates of exchange?,exchange_rate,7,how much are the rates of exchange,0
How do you decide what your exchange rates are?,exchange_rate,9,how do you decide what your exchange rates are,0
Your exchange rates are coming from where?,exchange_rate,7,your exchange rates are coming from where,0
Is there a specific source that the exchange rate for the transfer I'm planning on making is pulled from?,exchange_rate,19,is there a specific source that the exchange rate for the transfer im planning on making is pulled from,0
How are the exchange rates for transfers calculated?,exchange_rate,8,how are the exchange rates for transfers calculated,0
How do I know how much money I will have when I travel abroad?,exchange_rate,14,how do i know how much money i will have when i travel abroad,0
How do you do currency exchanges?,exchange_rate,6,how do you do currency exchanges,0
Can you explain your exchange rates basis?,exchange_rate,7,can you explain your exchange rates basis,0
How did you guys get your exchange rate?,exchange_rate,8,how did you guys get your exchange rate,0
Can you tell me your exchange rates?,exchange_rate,7,can you tell me your exchange rates,0
Could you tell me what your exchange rates are?,exchange_rate,9,could you tell me what your exchange rates are,0
Does this app have the same exchange rate as third parties?,exchange_rate,11,does this app have the same exchange rate as third parties,0
what are your exchange rates at?,exchange_rate,6,what are your exchange rates at,0
How is the current exchange rate?,exchange_rate,6,how is the current exchange rate,0
What is the system for determining the exchange rate?,exchange_rate,9,what is the system for determining the exchange rate,0
